persona,group_key,procedure_code,procedure_title,workflow_family,support_level,raw_data_available,in_full_data,in_workflow_dataset,official_membership,expanded_membership,membership_source,field,source_url,notes
citizen,giai_quyet_khieu_kien,3.000163,"Nộp đơn khởi kiện, tài liệu, chứng cứ và nhận các văn bản, thông báo tố tụng",,raw_only,true,true,false,true,true,official+expanded,Tòa án,https://vpcp.dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=3.000163,field:Tòa án
citizen,giai_quyet_khieu_kien,3.000165,"Đăng ký cấp sao bản án, tài liệu trong hồ sơ vụ án",,raw_only,true,true,false,true,true,official+expanded,Tòa án,https://vpcp.dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=3.000165,field:Tòa án
citizen,giai_quyet_khieu_kien,3.000164,"Đăng ký nhận các thông báo, văn bản tố tụng bằng phương tiện điện tử",,raw_only,true,true,false,true,true,official+expanded,Tòa án,https://vpcp.dichvucong.gov.vn/p/home/dvc-chi-tiet-thu-tuc-hanh-chinh.html?ma_thu_tuc=3.000164,field:Tòa án
citizen,hoc_tap,5.003815,"1. Công nhận tỉnh đạt chuẩn phổ cập giáo dục mức độ 3, xóa mù chữ mức độ 2",,raw_only,true,true,false,false,true,expanded,Giáo dục và Đào tạo thuộc hệ thống giáo dục quốc dân,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019ed4ad-163d-76d8-8e30-3d914949fdd2,excluded_from_clean_workflow_dataset
citizen,hoc_tap,2.002885,"Chia, tách, sáp nhập trung tâm giáo dục nghề nghiệp, trường trung cấp tư thục trên địa bàn tỉnh, thành phố trực thuộc trung ương",,raw_only,true,true,false,false,true,expanded,Giáo dục nghề nghiệp,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019e85e9-ded2-741a-aada-d2573638e03d,excluded_from_clean_workflow_dataset
citizen,hoc_tap,2.002878,"Chia, tách, sáp nhập trường cao đẳng",,raw_only,true,true,false,false,true,expanded,Giáo dục nghề nghiệp,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019e8260-6fef-756f-9b64-21850d2810e0,excluded_from_clean_workflow_dataset
citizen,hoc_tap,1.115387,"Chia, tách, sáp nhập trường cao đẳng; Sáp nhập trường trung cấp vào trường cao đẳng theo Luật Thủ đô",,raw_only,true,true,false,false,true,expanded,Giáo dục nghề nghiệp,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019f1276-9e9c-74ac-9471-6907de55cfe7,excluded_from_clean_workflow_dataset
citizen,hoc_tap,2.002886,"Cho phép giải thể trung tâm giáo dục nghề nghiệp, trường trung cấp tư thục trên địa bàn tỉnh, thành phố trực thuộc trung ương",,raw_only,true,true,false,false,true,expanded,Giáo dục nghề nghiệp,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019e85ed-c3fc-72ae-b6a6-7cf6f30dd615,excluded_from_clean_workflow_dataset
citizen,hoc_tap,2.002884,"Cho phép thành lập trường trung cấp, trung tâm giáo dục nghề nghiệp, cơ sở giáo dục nghề nghiệp cho người khuyết tật",,raw_only,true,true,false,false,true,expanded,Giáo dục nghề nghiệp,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019e829e-115d-739a-a8ae-e17e9963d3e7,excluded_from_clean_workflow_dataset
citizen,hoc_tap,1.007765,Cho thuê nhà ở sinh viên thuộc sở hữu nhà nước,,raw_only,true,true,false,false,true,expanded,Nhà ở và công sở,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-61a3-736d-97be-b5064aa0ba7f,excluded_from_clean_workflow_dataset
citizen,hoc_tap,2.002854,Chuyển trường và tiếp nhận học sinh,education_study_workflow,workflow_ready,true,true,true,false,true,expanded,Giáo dục và Đào tạo thuộc hệ thống giáo dục quốc dân,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019e4f04-8e6e-72c9-99e6-b2edd45b4a83,workflow_generated:hoc_tap/chuyen_truong
citizen,hoc_tap,1.008725,"Chuyển đổi trường tiểu học tư thục, trường trung học cơ sở tư thục và trường phổ thông tư thục có nhiều cấp học có cấp học cao nhất là trung học cơ sở do nhà đầu tư trong nước đầu tư sang trường phổ thông tư thục hoạt động không vì lợi nhuận",,raw_only,true,true,false,false,true,expanded,Giáo dục và Đào tạo thuộc hệ thống giáo dục quốc dân,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf8-b0a7-718d-8f7b-94d61cfa622b,excluded_from_clean_workflow_dataset
citizen,hoc_tap,1.014581,"Chính sách hỗ trợ chi phí học tập cho học sinh, sinh viên",,raw_only,true,true,false,false,true,expanded,Giáo dục nghề nghiệp (G07-LĐ06),https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d7c57-91bf-778b-92a9-6ebb79f4b009,excluded_from_clean_workflow_dataset
citizen,hoc_tap,1.014529,"Chính sách hỗ trợ chi phí học tập cho học sinh, sinh viên học trình độ trung cấp, trình độ cao đẳng tại các cơ sở giáo dục nghề nghiệp trên địa bàn tỉnh Bắc NInh",,raw_only,true,true,false,false,true,expanded,Giáo dục nghề nghiệp (G07-LĐ06),https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d7cc8-2137-74fa-bb8a-72f76a4a1aa8,excluded_from_clean_workflow_dataset
citizen,hoc_tap,1.014577,"Chính sách hỗ trợ đào tạo các ngành, nghề phục vụ công nghiệp bán dẫn, trí tuệ nhân tạo, công nghệ số cho học sinh, sinh viên",,raw_only,true,true,false,false,true,expanded,Giáo dục nghề nghiệp (G07-LĐ06),https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019daa97-d97c-725a-83f0-08dbadcd7aac,excluded_from_clean_workflow_dataset
citizen,hoc_tap,2.002813,Chấm dứt hoạt động của Đề án dạy và học bằng tiếng nước ngoài,,raw_only,true,true,false,false,true,expanded,Giáo dục và Đào tạo thuộc hệ thống giáo dục quốc dân,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf8-d78e-763d-8c59-3c5c33c179a9,excluded_from_clean_workflow_dataset
citizen,hoc_tap,3.000466,"Chỉnh sửa nội dung văn bằng, chứng chỉ",education_study_workflow,workflow_ready,true,true,true,false,true,expanded,"Văn bằng, chứng chỉ",https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf8-df6a-7281-8a5c-2a25acbf63f1,workflow_generated:hoc_tap/van_bang_chung_chi
citizen,hoc_tap,1.115136,Công nhận cơ sở giáo dục chất lượng cao,,raw_only,true,true,false,false,true,expanded,Giáo dục và Đào tạo thuộc hệ thống giáo dục quốc dân,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019e822f-f185-775d-a493-0c0f0b8ac20b,excluded_from_clean_workflow_dataset
citizen,hoc_tap,1.000288,Công nhận trường mầm non đạt chuẩn Quốc gia,,raw_only,true,true,false,false,true,expanded,Giáo dục và Đào tạo thuộc hệ thống giáo dục quốc dân,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf8-910f-71b8-b7b8-45b3e2c1f7ee,excluded_from_clean_workflow_dataset
citizen,hoc_tap,1.000280,Công nhận trường tiểu học đạt chuẩn quốc gia,,raw_only,true,true,false,false,true,expanded,Giáo dục và Đào tạo thuộc hệ thống giáo dục quốc dân,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf8-9110-75ce-ad33-901be1f7d11a,excluded_from_clean_workflow_dataset
citizen,hoc_tap,1.000691,Công nhận trường trung học đạt chuẩn Quốc gia,,raw_only,true,true,false,false,true,expanded,Giáo dục và Đào tạo thuộc hệ thống giáo dục quốc dân,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf8-9161-73d9-91e3-f3529acbed4e,excluded_from_clean_workflow_dataset
citizen,hoc_tap,1.013223,"Công nhận tổ chức xã hội nghề nghiệp đủ điều kiện cấp chứng chỉ hành nghề hoạt động xây dựng hạng II, hạng III/chứng chỉ năng lực hoạt động xây dựng hạng II, hạng III cho hội viên của mình",,raw_only,true,true,false,false,true,expanded,Hoạt động xây dựng,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-9093-70af-9518-b5adb33f444f,excluded_from_clean_workflow_dataset
citizen,hoc_tap,5.003846,"Công nhận xã đạt chuẩn phổ cập giáo dục, xóa mù chữ",,raw_only,true,true,false,false,true,expanded,Giáo dục và Đào tạo thuộc hệ thống giáo dục quốc dân,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019edde6-3e39-75e2-9aad-4c3ec0ffd1b2,excluded_from_clean_workflow_dataset
citizen,hoc_tap,1.115477,"Công nhận, thừa nhận lẫn nhau về chứng chỉ kỹ năng nghề quốc gia giữa Việt Nam với các quốc gia khác (Cấp Trung ương)",,raw_only,true,true,false,false,true,expanded,Việc làm,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019f3149-753f-742e-bcdc-1054d29ba93a,excluded_from_clean_workflow_dataset
citizen,hoc_tap,1.014662,Cấp Chứng chỉ hành nghề dịch vụ hỗ trợ ứng dụng năng lượng nguyên tử,,raw_only,true,true,false,false,true,expanded,An toàn bức xạ và hạt nhân,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d9b1c-9a6a-734c-9048-0847fb647d3f,excluded_from_clean_workflow_dataset
citizen,hoc_tap,2.001130,"Cấp Chứng chỉ hành nghề Quản tài viên đối với luật sư, kiểm toán viên, người có trình độ cử nhân luật, kinh tế, kế toán, tài chính, ngân hàng và có thời gian công tác trong lĩnh vực được đào tạo từ 05 năm trở lên",,raw_only,true,true,false,false,true,expanded,Quản tài viên,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfd-962d-77b8-b44a-39a604373c75,excluded_from_clean_workflow_dataset
citizen,hoc_tap,1.014084,"Cấp Chứng chỉ hành nghề dược (bao gồm cả trường hợp cấp Chứng chỉ hành nghề dược cho người bị thu hồi Chứng chỉ hành nghề dược theo quy định tại các khoản 1, 2, 4, 5, 6, 7, 8, 9, 10, 11 Điều 28 của Luật Dược) theo hình thức thi",,raw_only,true,true,false,false,true,expanded,Dược phẩm,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bff-352a-77e8-9ad4-2c184f4016bf,excluded_from_clean_workflow_dataset
citizen,hoc_tap,1.014092,"Cấp Chứng chỉ hành nghề dược (bao gồm cả trường hợp cấp Chứng chỉ hành nghề dược cho người bị thu hồi Chứng chỉ hành nghề dược theo quy định tại các khoản 1, 2, 4, 5, 6, 7, 8, 9, 10, 11 Điều 28 của Luật Dược) theo hình thức xét hồ sơ",,raw_only,true,true,false,false,true,expanded,Dược phẩm,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bff-3538-71fe-8b3b-2fe11f5d68a0,excluded_from_clean_workflow_dataset
citizen,hoc_tap,1.014085,Cấp Chứng chỉ hành nghề dược theo hình thức thi trong trường hợp Chứng chỉ hành nghề dược bị ghi sai do lỗi của cơ quan cấp Chứng chỉ hành nghề dược,,raw_only,true,true,false,false,true,expanded,Dược phẩm,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bff-3532-7068-b3a0-4421badaa291,excluded_from_clean_workflow_dataset
citizen,hoc_tap,1.014099,Cấp Chứng chỉ hành nghề dược theo hình thức xét hồ sơ trong trường hợp Chứng chỉ hành nghề dược bị ghi sai do lỗi của cơ quan cấp Chứng chỉ hành nghề dược,,raw_only,true,true,false,false,true,expanded,Dược phẩm,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bff-3546-7118-9ba2-7119c162debb,excluded_from_clean_workflow_dataset
citizen,hoc_tap,1.012072,Cấp Chứng chỉ hành nghề dịch vụ đại diện quyền đối với giống cây trồng,,raw_only,true,true,false,false,true,expanded,Trồng trọt,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfa-6730-7156-b2a9-9057dcb517cb,excluded_from_clean_workflow_dataset
citizen,hoc_tap,1.000688,"Cấp Chứng chỉ hành nghề luật sư đối với người được miễn đào tạo nghề luật sư, miễn tập sự hành nghề luật sư",,raw_only,true,true,false,false,true,expanded,Luật sư,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfd-3faa-71b6-96ab-51618971aa7f,excluded_from_clean_workflow_dataset
citizen,hoc_tap,1.000828,Cấp Chứng chỉ hành nghề luật sư đối với người đạt yêu cầu kiểm tra kết quả tập sự hành nghề luật sư,,raw_only,true,true,false,false,true,expanded,Luật sư,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfd-3fa3-726f-961d-e6874ba059e3,excluded_from_clean_workflow_dataset
citizen,hoc_tap,1.004756,Cấp Chứng chỉ hành nghề thú y,,raw_only,true,true,false,false,true,expanded,Thú y,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfa-3ffa-7038-9c34-a5938ca7ea82,excluded_from_clean_workflow_dataset
citizen,hoc_tap,1.003915,Cấp Chứng chỉ hành nghề đấu giá,,raw_only,true,true,false,false,true,expanded,Đấu giá tài sản,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfd-66ed-7278-a70a-2d6bcb6ba95c,excluded_from_clean_workflow_dataset
citizen,hoc_tap,1.000148,Cấp Chứng chỉ kiểm định viên,,raw_only,true,true,false,false,true,expanded,"An toàn, vệ sinh lao động",https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfa-c534-77b9-a693-5621a1f9a09b,excluded_from_clean_workflow_dataset
citizen,hoc_tap,1.014656,"Cấp Chứng chỉ nhân viên bức xạ (trừ người phụ trách an toàn cơ sở sử dụng thiết bị X-quang chẩn đoán y tế, thiết bị chụp cắt lớp vi tính tích hợp với PET (PET/CT, SPECT (SPECT/CT), sử dụng thiết bị phát tia X (trừ thiết bị chụp ảnh phóng xạ công nghiệp))",,raw_only,true,true,false,false,true,expanded,An toàn bức xạ và hạt nhân,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-83ef-758b-b3e9-c2fb8809ee75,excluded_from_clean_workflow_dataset
citizen,hoc_tap,1.014678,"Cấp Chứng chỉ nhân viên bức xạ (đối với người phụ trách an toàn cơ sở sử dụng thiết bị X-quang chẩn đoán y tế, thiết bị chụp cắt lớp vi tính tích hợp với PET (PET/CT), SPECT (SPECT/CT), sử dụng thiết bị phát tia X (trừ thiết bị chụp ảnh phóng xạ công nghiệp))",,raw_only,true,true,false,false,true,expanded,An toàn bức xạ và hạt nhân,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf9-843e-7648-8142-eb7d179b3260,excluded_from_clean_workflow_dataset
citizen,hoc_tap,1.009546,Cấp Giấy chứng nhận đăng ký hoạt động đại lý phân phối chứng chỉ quỹ đại chúng,,raw_only,true,true,false,false,true,expanded,Chứng khoán,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfc-8bc2-776a-87f3-a389344ebae8,excluded_from_clean_workflow_dataset
citizen,hoc_tap,3.000465,"Cấp bản sao văn bằng, chứng chỉ từ sổ gốc",education_study_workflow,workflow_ready,true,true,true,false,true,expanded,"Văn bằng, chứng chỉ",https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf8-df63-75bf-8bff-4c9d1f98674c,workflow_generated:hoc_tap/van_bang_chung_chi
citizen,hoc_tap,1.013219,Cấp chuyển đổi chứng chỉ hành nghề hoạt động xây dựng,,raw_only,true,true,false,false,true,expanded,Hoạt động xây dựng,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-907f-72ef-9b06-94d82feb482a,excluded_from_clean_workflow_dataset
citizen,hoc_tap,2.002284,"Cấp chính sách nội trú cho học sinh, sinh viên tham gia chương trình đào tạo trình độ cao đẳng, trung cấp tại các cơ sở giáo dục nghề nghiệp công lập trực thuộc xã",,raw_only,true,true,false,false,true,expanded,Giáo dục nghề nghiệp (G07-LĐ06),https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf8-cffc-73cb-824d-4d5fad6ec30e,excluded_from_clean_workflow_dataset
citizen,hoc_tap,1.002681,"Cấp chứng chỉ hành nghề Quản tài viên đối với người đề nghị là luật sư nước ngoài, kiểm toán viên là người nước ngoài",,raw_only,true,true,false,false,true,expanded,Quản tài viên,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfd-5efb-7778-8c42-5c4ac9b5a133,excluded_from_clean_workflow_dataset
citizen,hoc_tap,1.004102,Cấp chứng chỉ hành nghề biên tập,,raw_only,true,true,false,false,true,expanded,"Xuất Bản, In và Phát hành",https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfd-ccba-76c1-9f93-099b4094f431,excluded_from_clean_workflow_dataset
citizen,hoc_tap,2.000140,Cấp chứng chỉ kiểm định viên,,raw_only,true,true,false,false,true,expanded,An toàn vệ sinh lao động,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf8-1b96-70c1-8c52-e53f457ae414,excluded_from_clean_workflow_dataset
citizen,hoc_tap,1.002589,"Cấp chứng chỉ kiểm định viên cho các cá nhân thực hiện kiểm định đối với các máy, thiết bị, vật tư có yêu cầu nghiêm ngặt về an toàn lao động sử dụng trong thi công xây dựng",,raw_only,true,true,false,false,true,expanded,Kiểm định kỹ thuật an toàn lao động,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-22d0-73e6-85cf-a528d0e8b434,excluded_from_clean_workflow_dataset
citizen,hoc_tap,1.115480,Cấp chứng chỉ kỹ năng nghề quốc gia (Cấp tỉnh),,raw_only,true,true,false,false,true,expanded,Việc làm,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019f31c9-1573-772b-9fda-bb24b05d185e,excluded_from_clean_workflow_dataset
citizen,hoc_tap,1.012507,Cấp chứng chỉ nghiệp vụ chuyên môn về đấu thầu,,raw_only,true,true,false,false,true,expanded,Đấu thầu,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfc-c29a-726a-baf9-e37ab6aac7cc,excluded_from_clean_workflow_dataset
citizen,hoc_tap,1.014722,Cấp chứng chỉ tư vấn chuyên ngành hóa chất thuộc thẩm quyền cấp của Ủy ban nhân dân cấp tỉnh,,raw_only,true,true,false,false,true,expanded,Hóa chất,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf8-13d5-708f-ab6d-996acbc6aae7,excluded_from_clean_workflow_dataset
citizen,hoc_tap,2.002881,Cấp giấy chứng nhận đăng ký hoạt động giáo dục nghề nghiệp đối với trường cao đẳng,,raw_only,true,true,false,false,true,expanded,Giáo dục nghề nghiệp,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019e8273-731f-738d-9c5c-56ca266e6de2,excluded_from_clean_workflow_dataset
citizen,hoc_tap,2.002890,Cấp giấy chứng nhận đăng ký hoạt động giáo dục nghề nghiệp đối với trường trung cấp,,raw_only,true,true,false,false,true,expanded,Giáo dục nghề nghiệp,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019e8615-de85-7148-ae99-e3e0d221eafd,excluded_from_clean_workflow_dataset
citizen,hoc_tap,2.000769,Cấp lại Chứng chỉ bồi dưỡng kiến thức pháp luật về giao thông đường bộ cho người điều khiển xe máy chuyên dùng tham gia giao thông đường bộ (trường hợp cơ sở bồi dưỡng đã cấp chứng chỉ không còn hoạt động),,raw_only,true,true,false,false,true,expanded,Đường bộ,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-9874-707b-a78b-54b4ae71e427,excluded_from_clean_workflow_dataset
citizen,hoc_tap,1.013331,"Cấp lại Chứng chỉ chất lượng phụ tùng xe cơ giới trong trường hợp Chứng chỉ chất lượng hết hiệu lực hoặc thay đổi nội dung thông tin về tên, địa chỉ liên quan đến người nhập khẩu trên chứng chỉ chất lượng",,raw_only,true,true,false,false,true,expanded,Đăng kiểm,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-90c5-71fe-8db1-33527a7e2da3,excluded_from_clean_workflow_dataset
citizen,hoc_tap,1.013330,"Cấp lại Chứng chỉ chất lượng xe cơ giới, xe máy chuyên dùng, phụ tùng xe cơ giới trong trường hợp bị mất",,raw_only,true,true,false,false,true,expanded,Đăng kiểm,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-90cb-76fc-8a4c-3b45482302e8,excluded_from_clean_workflow_dataset
citizen,hoc_tap,1.014100,Cấp lại Chứng chỉ hành nghề dược theo hình thức xét hồ sơ (trường hợp bị hư hỏng hoặc bị mất),,raw_only,true,true,false,false,true,expanded,Dược phẩm,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bff-3cdc-755a-a2a6-6e07fab78617,excluded_from_clean_workflow_dataset
citizen,hoc_tap,1.008628,"Cấp lại Chứng chỉ hành nghề luật sư trong trường hợp bị mất, bị rách, bị cháy hoặc vì lý do khác không cố ý",,raw_only,true,true,false,false,true,expanded,Luật sư,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfd-6ecd-7749-98a7-62056c201bdd,excluded_from_clean_workflow_dataset
citizen,hoc_tap,1.008624,Cấp lại Chứng chỉ hành nghề luật sư trong trường hợp bị thu hồi Chứng chỉ hành nghề luật sư theo quy định tại Điều 18 của Luật Luật sư,,raw_only,true,true,false,false,true,expanded,Luật sư,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfd-6edf-76ef-9713-daf7e49061bb,excluded_from_clean_workflow_dataset
citizen,hoc_tap,1.005319,Cấp lại Chứng chỉ hành nghề thú y,,raw_only,true,true,false,false,true,expanded,Thú y,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfa-47c1-71d9-a6f9-c0f5829bb34e,excluded_from_clean_workflow_dataset
citizen,hoc_tap,1.000802,Cấp lại Chứng chỉ hành nghề đấu giá,,raw_only,true,true,false,false,true,expanded,Đấu giá tài sản,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfd-3fac-7489-b53b-9abf27aa2c08,excluded_from_clean_workflow_dataset
citizen,hoc_tap,1.000187,Cấp lại Chứng chỉ kiểm định viên trong trường hợp hết hạn,,raw_only,true,true,false,false,true,expanded,"An toàn, vệ sinh lao động",https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfa-c547-716b-918e-8c6f45f03f42,excluded_from_clean_workflow_dataset
citizen,hoc_tap,1.000183,Cấp lại Chứng chỉ kiểm định viên đối với trường hợp bị hỏng hoặc mất,,raw_only,true,true,false,false,true,expanded,"An toàn, vệ sinh lao động",https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfa-c542-73f7-be64-aea586fa70f8,excluded_from_clean_workflow_dataset
citizen,hoc_tap,1.000180,Cấp lại Chứng chỉ kiểm định viên đối với trường hợp bị thu hồi,,raw_only,true,true,false,false,true,expanded,"An toàn, vệ sinh lao động",https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfa-c53c-77a2-b11f-d8cdde95eb71,excluded_from_clean_workflow_dataset
citizen,hoc_tap,2.000037,"Cấp lại Chứng chỉ kiểm định viên đối với trường hợp bổ sung, sửa đổi nội dung chứng chỉ kiểm định viên",,raw_only,true,true,false,false,true,expanded,"An toàn, vệ sinh lao động",https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfb-32c8-75f8-8966-16844d6ab41d,excluded_from_clean_workflow_dataset
citizen,hoc_tap,1.013071,Cấp lại Chứng chỉ đăng kiểm viên phương tiện giao thông đường bộ,,raw_only,true,true,false,false,true,expanded,Đăng kiểm,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-88c9-76e8-8379-391ab5f955d4,excluded_from_clean_workflow_dataset
citizen,hoc_tap,1.014966,Cấp lại chứng chỉ hành nghề Quản tài viên trong trường hợp bị thu hồi chứng chỉ hành nghề,,raw_only,true,true,false,false,true,expanded,Quản tài viên,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019da57f-057c-70ca-9412-99a48520807b,excluded_from_clean_workflow_dataset
citizen,hoc_tap,2.001117,Cấp lại chứng chỉ hành nghề Quản tài viên trong trường hợp chứng chỉ bị mất hoặc bị hư hỏng không thể sử dụng được,,raw_only,true,true,false,false,true,expanded,Quản tài viên,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfd-9613-7147-ab4a-7bcbed1bfc91,excluded_from_clean_workflow_dataset
citizen,hoc_tap,1.004133,Cấp lại chứng chỉ hành nghề biên tập,,raw_only,true,true,false,false,true,expanded,"Xuất Bản, In và Phát hành",https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfd-ccd8-742c-86c2-e42b1782c9e7,excluded_from_clean_workflow_dataset
citizen,hoc_tap,1.013217,Cấp lại chứng chỉ hành nghề hoạt động xây dựng,,raw_only,true,true,false,false,true,expanded,Hoạt động xây dựng,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-88fb-746f-9e8f-02beeafeaa1f,excluded_from_clean_workflow_dataset
citizen,hoc_tap,1.012907,"Cấp lại chứng chỉ hành nghề môi giới bất động sản (trong trường hợp chứng chỉ bị cháy, bị mất, bị rách, bị hủy hoại do thiên tai hoặc lý do bất khả kháng khác)",,raw_only,true,true,false,false,true,expanded,Kinh doanh bất động sản,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-88ca-729b-b52f-9026dc2edd9d,excluded_from_clean_workflow_dataset
citizen,hoc_tap,1.012910,Cấp lại chứng chỉ hành nghề môi giới bất động sản (trong trường hợp chứng chỉ cũ đã hết hạn hoặc gần hết hạn),,raw_only,true,true,false,false,true,expanded,Kinh doanh bất động sản,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-88c4-75df-b739-78b1f2b6f5e5,excluded_from_clean_workflow_dataset
citizen,hoc_tap,2.000066,Cấp lại chứng chỉ kiểm định viên,,raw_only,true,true,false,false,true,expanded,An toàn vệ sinh lao động,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf8-1b97-744c-953f-ad25422d94f4,excluded_from_clean_workflow_dataset
citizen,hoc_tap,1.002551,"Cấp lại chứng chỉ kiểm định viên cho các cá nhân thực hiện kiểm định đối với các máy, thiết bị, vật tư có yêu cầu nghiêm ngặt về an toàn lao động sử dụng trong thi công xây dựng",,raw_only,true,true,false,false,true,expanded,Kiểm định kỹ thuật an toàn lao động,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-1b3c-7371-831a-95703adcc8f1,excluded_from_clean_workflow_dataset
citizen,hoc_tap,1.115481,Cấp lại chứng chỉ kỹ năng nghề quốc gia (Cấp tỉnh),,raw_only,true,true,false,false,true,expanded,Việc làm,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019f31d1-565f-72db-baf6-015bc218389e,excluded_from_clean_workflow_dataset
citizen,hoc_tap,1.013444,"Cấp lại giấy chứng nhận sử dụng vũ khí, vật liệu nổ quân dụng, công cụ hỗ trợ; chứng chỉ quản lý kho, nơi cất giữ vũ khí, vật liệu nổ quân dụng, công cụ hỗ trợ",,raw_only,true,true,false,false,true,expanded,"Quản lý vũ khí, vật liệu nổ, công cụ hỗ trợ và pháo",https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bf7-96bf-7204-881b-980fdada6627,excluded_from_clean_workflow_dataset
citizen,hoc_tap,2.002850,"Cấp lại văn bằng, chứng chỉ",education_study_workflow,workflow_ready,true,true,true,false,true,expanded,"Văn bằng, chứng chỉ",https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d89d8-a42f-77a1-872f-7eaa0fbf88f5,workflow_generated:hoc_tap/van_bang_chung_chi
citizen,hoc_tap,1.001319,Cấp mới Chứng chỉ đăng kiểm viên phương tiện giao thông đường bộ,,raw_only,true,true,false,false,true,expanded,Đăng kiểm,https://dichvucong.gov.vn/thu-tuc-hanh-chinh/019d2bfe-132d-72b9-8f45-52f0f355e906,excluded_from_clean_workflow_dataset
